sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type
task_00_alphabet_soup_state_02,additional_states,calibration,alphabet soup,object_005,2,2b8a7b2189f0105989870b5e1fb93ce68a6b94e47fd406688b68d97d6f49bf85,1114c457bfc0a59a3eb2c49d0dfce5848c1924cbe9ed980230423626c1e9ed16,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"C
The can in C has a label with visible letters resembling alphabet soup.",C,object_003,The can in C has a label with visible letters resembling alphabet soup.,13,True,"[{""index"":0,""token"":""C"",""logprob"":-0.784535825252533}]",1,16,-0.784535825252533,0.4563314701779981,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,10a44d49b0a8c35a06efdf07da50701a5808fc17d6828ef5172e21cba76b6e2c,b4ac0635c7080f3854eab7fbfce79aabe68889bcfc2a5abaa91525ffe54ae9a0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_02_label_then_evidence.json,e812cb04948f5ac0fc607f3179ed16a662f87dbedaac17a187d9ff089623b10f,raw_label_likelihood
task_00_alphabet_soup_state_03,additional_states,calibration,alphabet soup,object_005,3,d557325d02737b977175f663e66767c9b956e704f0bfde0f7554835fecca71b1,77bccffc3bbc65371e63e13e16b84729dc2e42f43e0fff8284061d2972a58089,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":-0.44867515563964844}]",1,1,-0.44867515563964844,0.6384734695161306,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,49f1442eb9617f9848032b8a234fdda42afd01f7c0ce8fc919cd7c2ed340a17e,393fa55a6f42c69b4d9b4ffe44a3d5bc4069ccdf963d293b73b280814a6f6246,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_03_label_only.json,b889aececba173d940310167ea0903430c4ee8839aab96f9b5a10ea019333bec,raw_label_likelihood
task_00_alphabet_soup_state_03,additional_states,calibration,alphabet soup,object_005,3,d557325d02737b977175f663e66767c9b956e704f0bfde0f7554835fecca71b1,77bccffc3bbc65371e63e13e16b84729dc2e42f43e0fff8284061d2972a58089,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The can in E has a label with letters and colors typical of alphabet soup packaging.",E,object_005,The can in E has a label with letters and colors typical of alphabet soup packaging.,16,True,"[{""index"":0,""token"":""E"",""logprob"":-0.05210935324430466}]",1,19,-0.05210935324430466,0.9492250603272814,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,49f1442eb9617f9848032b8a234fdda42afd01f7c0ce8fc919cd7c2ed340a17e,81b7eb4de7252a70de94fd71b8a17853777e1b71373f711375f4aa8f54f7d0e2,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_03_label_then_evidence.json,29817b3f176bc139bd70df90d92dec3788636efaaa696b1f065868edafd057d2,raw_label_likelihood
task_00_alphabet_soup_state_04,additional_states,calibration,alphabet soup,object_005,4,3924518e67f8f9bbc7b48b660149aa442d445a55dc70870f5721f44a4547e0f5,12271ad6efdda318221b02d4fdd59fbae1c0607db2532f78bf9d8c0276beda20,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-0.0005297990282997489}]",1,1,-0.0005297990282997489,0.9994703412904241,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,7584fddf3334305180b59e7bf22fc3688335887a293640b6fcc912f486d08f21,b56f40ca5415b9744458ab4bfb1672aa1aa52e07a8486e5365e87001d30b634f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_04_label_only.json,0512e64f2c1c945bde653b6401502906fb1fd1463b2ed08ca45ac616e78e6de0,raw_label_likelihood
task_00_alphabet_soup_state_04,additional_states,calibration,alphabet soup,object_005,4,3924518e67f8f9bbc7b48b660149aa442d445a55dc70870f5721f44a4547e0f5,12271ad6efdda318221b02d4fdd59fbae1c0607db2532f78bf9d8c0276beda20,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box in G clearly shows ""alphabet soup"" text and soup imagery.",G,object_007,"The label on the box in G clearly shows ""alphabet soup"" text and soup imagery.",15,True,"[{""index"":0,""token"":""G"",""logprob"":-0.0065529015846550465}]",1,20,-0.0065529015846550465,0.9934685218541628,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,7584fddf3334305180b59e7bf22fc3688335887a293640b6fcc912f486d08f21,82a40a67be2e00d291eb6d32a0217e11e47e599110b4482d0ac3a8248d5448a8,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_04_label_then_evidence.json,89255b6d5d4abdde0d8aef5762a26598fc8cf0a744615c8505e46bedd5038e65,raw_label_likelihood
task_00_alphabet_soup_state_05,additional_states,calibration,alphabet soup,object_005,5,eb0f73c7e1cb40df79ec689a011281894f557969a84130b7ef14b5343be9b11c,27be508b9aeb2c00049da2a6bff0b4e7528b8750093afff44c7407d0acbd69ec,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-0.0024756586644798517}]",1,1,-0.0024756586644798517,0.9975274032511579,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,e10d1e33b876721074cc5a6830f306f8a7fa0f7246f04cd4016aab737c716f7b,d04d2af2fe1abe24aea95e05c2de3d72d1e69d6fa13e4c08ae0097d10634214a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_05_label_only.json,2e68f97f35f0aaf1b5f6bbc69dba2b9f09f7904d701d35cc2afa93ae4937d4d3,raw_label_likelihood
task_00_alphabet_soup_state_05,additional_states,calibration,alphabet soup,object_005,5,eb0f73c7e1cb40df79ec689a011281894f557969a84130b7ef14b5343be9b11c,27be508b9aeb2c00049da2a6bff0b4e7528b8750093afff44c7407d0acbd69ec,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The can in E has a label with letters resembling alphabet soup pasta shapes.",E,object_005,The can in E has a label with letters resembling alphabet soup pasta shapes.,14,True,"[{""index"":0,""token"":""E"",""logprob"":-0.23003685474395752}]",1,17,-0.23003685474395752,0.7945043207104379,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,e10d1e33b876721074cc5a6830f306f8a7fa0f7246f04cd4016aab737c716f7b,90d9346f7575b76929b098a816177a3ee4e6cac239845ee3b4535dab9750b6c8,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_05_label_then_evidence.json,210aa60fa19fcbd3a0ab187ccddece5f055f0452c0bc4fc959a700959a22114e,raw_label_likelihood
task_00_alphabet_soup_state_06,additional_states,calibration,alphabet soup,object_005,6,7778d28f7a0ecb508f40565d1265bdc7774a1a1bbb82a41deac638d4f450f195,a3c4184d67262d031177d37adbda57d8291662d40dae5eec4710c84093352db9,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-5.5577775128767826e-06}]",1,1,-5.5577775128767826e-06,0.9999944422379315,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,98ab8841863df6dfcc8ed1e92709ecbdd2b8fba8cdbe3c1e1b58fbb4010e7d40,114f0cb9b8bf016c76fbe72f48feaae90c041c25ca344bf31bb065b7073a74a4,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_06_label_only.json,a53778aab98281b21940d097abd36cfbcacd94572a6dec8fbc3993cf9a7ca1a5,raw_label_likelihood
task_00_alphabet_soup_state_06,additional_states,calibration,alphabet soup,object_005,6,7778d28f7a0ecb508f40565d1265bdc7774a1a1bbb82a41deac638d4f450f195,a3c4184d67262d031177d37adbda57d8291662d40dae5eec4710c84093352db9,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box in G has visible letters and colors typical of alphabet soup packaging.",G,object_007,The box in G has visible letters and colors typical of alphabet soup packaging.,14,True,"[{""index"":0,""token"":""G"",""logprob"":-0.019379068166017532}]",1,17,-0.019379068166017532,0.9808074988666632,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,98ab8841863df6dfcc8ed1e92709ecbdd2b8fba8cdbe3c1e1b58fbb4010e7d40,7aed7fe07ef8faf941dc650a22c9e07064e933623872f5591bd09f30d47754c5,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_06_label_then_evidence.json,80abf8e1f81b1c70d64ba3fb68c8c1de14327ab8d33d10c7049826fa4723fa21,raw_label_likelihood
task_00_alphabet_soup_state_07,additional_states,calibration,alphabet soup,object_005,7,579b1c672e2134123e06e0f3ed13529ea9576a78e6be5a0ba24b92c3b7bcdf55,57f20c14d434da0f2abe836db741bcec0eed4abb2e304806f430cb4b9332d1a5,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":-0.0024848117027431726}]",1,1,-0.0024848117027431726,0.9975182728864525,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,232801b9bad36524438e6c429d874467abd7c4ed314deee68e7a34d2d4b8736b,0c9b398e20c07bc9ee205ffbfd3606b5510496fb8b09d50ef2b5138d82a597ba,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_07_label_only.json,9af8043b03d747a9ca3141ae4c981e108a38c2acaddff8f0a296f70ec1bd845d,raw_label_likelihood
task_00_alphabet_soup_state_07,additional_states,calibration,alphabet soup,object_005,7,579b1c672e2134123e06e0f3ed13529ea9576a78e6be5a0ba24b92c3b7bcdf55,57f20c14d434da0f2abe836db741bcec0eed4abb2e304806f430cb4b9332d1a5,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The can in E shows a label with letters and a design typical of alphabet soup packaging.",E,object_005,The can in E shows a label with letters and a design typical of alphabet soup packaging.,17,True,"[{""index"":0,""token"":""E"",""logprob"":-0.14451591670513153}]",1,20,-0.14451591670513153,0.8654411373220887,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,232801b9bad36524438e6c429d874467abd7c4ed314deee68e7a34d2d4b8736b,1c37a04d531dcd855e8483d999da06cf35fe297bf4dc048c9152092837d84afb,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_07_label_then_evidence.json,f28bfd3070021e00f4bf99ca20de6b89c9a9fc55f90d0f423fc1f4610adcfc60,raw_label_likelihood
task_00_alphabet_soup_state_08,additional_states,calibration,alphabet soup,object_005,8,8c457418bfe91aab85e481a9fa9a5cb9a554bb7ae131a58581025737e0d532e5,f62677b91bb4ef94e362b9cbf81feb8b36dd4d58486b911fc18ccd5b46895872,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-0.0003013809327967465}]",1,1,-0.0003013809327967465,0.9996986644778745,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,2b95b7bd557ec460511fc280ff165551fcb9431b9b3702a5b182eab40e586d08,aedb32a609412a3c35a4e92401e9e1f147e4a8ca0606a3cddf26472e18add6a4,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_08_label_only.json,1b6abd3e85de7ed862b36fda00a0e054d02976516ab37be0c7bb78256d0e9807,raw_label_likelihood
task_00_alphabet_soup_state_08,additional_states,calibration,alphabet soup,object_005,8,8c457418bfe91aab85e481a9fa9a5cb9a554bb7ae131a58581025737e0d532e5,f62677b91bb4ef94e362b9cbf81feb8b36dd4d58486b911fc18ccd5b46895872,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The can in E shows a label with letters and colors typical of alphabet soup packaging.",E,object_005,The can in E shows a label with letters and colors typical of alphabet soup packaging.,16,True,"[{""index"":0,""token"":""E"",""logprob"":-2.2961512513575144e-05}]",1,19,-2.2961512513575144e-05,0.9999770387510999,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2b95b7bd557ec460511fc280ff165551fcb9431b9b3702a5b182eab40e586d08,ccc0b9ad275ce0f09d47ba5b6443dd00f81ffd53a66b7eede96379ac55c1f235,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_08_label_then_evidence.json,08848741907f646dbdb6593fd3c17e1d848e914f0699e2d44661b89a4f23a68b,raw_label_likelihood
task_00_alphabet_soup_state_09,additional_states,calibration,alphabet soup,object_005,9,e4a15d89c2b02ac57cf6a8b7c0200f15321205b2df78cdf6e1c2004bf1463f43,988ac4c566cf4913763bd8903fb2b2052660f94639123dbd7bceaf1f9e2d6974,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-1.676292231422849e-05}]",1,1,-1.676292231422849e-05,0.9999832372181827,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,e41b03ab090f5d98970c9bdb463a2a659077afa6c333fe362b45e2eafe4468ad,e45730ff67f9542bfa60cb891b94a8ec81d1ba7a892ca67165ea6a5964f282e1,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_09_label_only.json,223ad69c010a93ef63f7469fa6c0f94da45f33a34157ad273f6605657609eac7,raw_label_likelihood
task_00_alphabet_soup_state_09,additional_states,calibration,alphabet soup,object_005,9,e4a15d89c2b02ac57cf6a8b7c0200f15321205b2df78cdf6e1c2004bf1463f43,988ac4c566cf4913763bd8903fb2b2052660f94639123dbd7bceaf1f9e2d6974,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"E
The can in E shows a label with the word ""SOUP"" visible, indicating alphabet soup.",E,object_005,"The can in E shows a label with the word ""SOUP"" visible, indicating alphabet soup.",15,True,"[{""index"":0,""token"":""E"",""logprob"":-0.06813884526491165}]",1,22,-0.06813884526491165,0.9341307649391867,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,e41b03ab090f5d98970c9bdb463a2a659077afa6c333fe362b45e2eafe4468ad,9a97ea149ed747c0751cd65848fab800dd23eaa4a172b85a0b64ec6a82e6cda3,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_09_label_then_evidence.json,bdc6b0ff9929703864fb2236d207008f56a490cd1225dd7a60995ae3d1232703,raw_label_likelihood
task_00_alphabet_soup_state_10,additional_states,calibration,alphabet soup,object_005,10,ae9555df61a768aaa9c8587ab5a150c516a70ae4b4ed9faebff25e3c9987ebc7,c33bb1b9ca0033f345a996f1b7d03febf048a45d75b46bb20c31fe7d6c6a8757,label_only,gpt-4.1-mini-2025-04-14,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":-0.03066141903400421}]",1,1,-0.03066141903400421,0.9698038746272593,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,b87f6c0d1fc9bc07bdfd69d7c62ddd5a7314cf8e6a6986a2027c99ddd334dda6,b7f3afaa499e52da39d42bf9ed0882bbb9da0f3a56494a414e9822084f9f1517,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_10_label_only.json,fca88218e4ec4e4a09f72da94bf69eab921bc40be0e8f43fce39e886664722b2,raw_label_likelihood
task_00_alphabet_soup_state_10,additional_states,calibration,alphabet soup,object_005,10,ae9555df61a768aaa9c8587ab5a150c516a70ae4b4ed9faebff25e3c9987ebc7,c33bb1b9ca0033f345a996f1b7d03febf048a45d75b46bb20c31fe7d6c6a8757,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box labeled ""alphabet soup"" is visible in candidate G.",G,object_007,"The box labeled ""alphabet soup"" is visible in candidate G.",10,True,"[{""index"":0,""token"":""G"",""logprob"":-0.47246813774108887}]",1,15,-0.47246813774108887,0.6234615786952638,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",False,b87f6c0d1fc9bc07bdfd69d7c62ddd5a7314cf8e6a6986a2027c99ddd334dda6,5e6fa8a1f66c17f5626ee519d8933ac8b1a7f4a3deab8e5e7f1dd86cef70ca95,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_00_alphabet_soup_state_10_label_then_evidence.json,5e24d74f341683205368086c736ee30f3e96622000edaf4d85a7e07ed02f6ecb,raw_label_likelihood
task_01_cream_cheese_state_01,additional_states,calibration,cream cheese,object_006,1,5a59251380e5f7006626d18b0325cc2d06892b78d94b448f80751c9b02663fcb,8ac5afeb140515c45ceb894f549caf0eb2eb0049f5bed263cb2d2285ad876504,label_only,gpt-4.1-mini-2025-04-14,openai,F,F,object_006,,0,True,"[{""index"":0,""token"":""F"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5cc56d420e03e3e46e086a07e16de39c95a772805bdb08acfa18b99344a0937,f12dab64e9c57598e22165ac3f9cee0ac8e7997e64c9d10c931b37c553eb82f2,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_01_cream_cheese_state_01_label_only.json,4b120cdb58a8638ec9693364bc7bd687b5a8b0a7a0fbb7a3b2c25ba71199b7aa,raw_label_likelihood
task_01_cream_cheese_state_01,additional_states,calibration,cream cheese,object_006,1,5a59251380e5f7006626d18b0325cc2d06892b78d94b448f80751c9b02663fcb,8ac5afeb140515c45ceb894f549caf0eb2eb0049f5bed263cb2d2285ad876504,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"F
The blue and white packaging with a circular logo matches typical cream cheese container design.",F,object_006,The blue and white packaging with a circular logo matches typical cream cheese container design.,15,True,"[{""index"":0,""token"":""F"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5cc56d420e03e3e46e086a07e16de39c95a772805bdb08acfa18b99344a0937,c8e95ecc34be1c686c41241548bcd007eeaf8f071a1d283a3a1ccde158c0b98f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_01_cream_cheese_state_01_label_then_evidence.json,c1326ae159564e5cbffd0c13e4e6ef1474712a38e54f74a6c920b2c2a3573c84,raw_label_likelihood
