model,state,target,target_family,posthoc_identity,observed_family,same_family,own_object_match,assisted_fallback,baseline_answer,baseline_response_file,baseline_p_A,baseline_p_A_lower,baseline_p_A_upper,baseline_p_C,baseline_p_C_lower,baseline_p_C_upper,ablation_answer,ablation_response_file,ablation_p_A,ablation_p_A_lower,ablation_p_A_upper,ablation_p_C,ablation_p_C_lower,ablation_p_C_upper,p_A_change_lower,p_A_change_upper
qwen3.5:4b,original,RGOCG8-50_8mm,round_pin,M12_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/M12_Hex_Nut.json,0.2980438473178784,0.2980438473178784,0.2980438473178784,0.6013822417268009,0.6013822417268009,0.6013822417268009,C,qwen3.5-4b/responses/original/RGOCG8-50_8mm/M12_Hex_Nut.json,0.2774000719315941,0.2774000719315941,0.2774000719315941,0.5319439026817643,0.5319439026817643,0.5319439026817643,-0.020643775386284313,-0.020643775386284313
qwen3.5:4b,original,USB_Male,USB_Male,M12_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/M12_Hex_Nut.json,0.07704609554934752,0.07704609554934752,0.07704609554934752,0.8648051044633588,0.8648051044633588,0.8648051044633588,C,qwen3.5-4b/responses/original/USB_Male/M12_Hex_Nut.json,0.06434267508022858,0.06434267508022858,0.06434267508022858,0.8197036957834852,0.8197036957834852,0.8197036957834852,-0.012703420469118945,-0.012703420469118945
qwen3.5:4b,original,DSUB_Male,DSUB_Male,M12_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/M12_Hex_Nut.json,0.1733238416469171,0.1733238416469171,0.1733238416469171,0.7475813714354025,0.7475813714354025,0.7475813714354025,C,qwen3.5-4b/responses/original/DSUB_Male/M12_Hex_Nut.json,0.14206775569996644,0.14206775569996644,0.14206775569996644,0.7463878457247072,0.7463878457247072,0.7463878457247072,-0.031256085946950674,-0.031256085946950674
qwen3.5:4b,original,Gear_Large,gear,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/M16_Hex_Nut.json,0.327529991319933,0.327529991319933,0.327529991319933,0.6107219373437062,0.6107219373437062,0.6107219373437062,A,qwen3.5-4b/responses/original/Gear_Large/M16_Hex_Nut.json,0.45473504881028454,0.45473504881028454,0.45473504881028454,0.4182963595522384,0.4182963595522384,0.4182963595522384,0.12720505749035155,0.12720505749035155
qwen3.5:4b,original,Gear_Medium,gear,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/M16_Hex_Nut.json,0.32121532015737514,0.32121532015737514,0.32121532015737514,0.6239731824232795,0.6239731824232795,0.6239731824232795,A,qwen3.5-4b/responses/original/Gear_Medium/M16_Hex_Nut.json,0.45473504881028454,0.45473504881028454,0.45473504881028454,0.4182963595522384,0.4182963595522384,0.4182963595522384,0.1335197286529094,0.1335197286529094
qwen3.5:4b,original,Gear_Small,gear,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/M16_Hex_Nut.json,0.3198986802673168,0.3198986802673168,0.3198986802673168,0.6223562334355768,0.6223562334355768,0.6223562334355768,A,qwen3.5-4b/responses/original/Gear_Small/M16_Hex_Nut.json,0.45473504881028454,0.45473504881028454,0.45473504881028454,0.4182963595522384,0.4182963595522384,0.4182963595522384,0.1348363685429677,0.1348363685429677
qwen3.5:4b,original,Waterproof_Male,Waterproof_Male,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/M16_Hex_Nut.json,0.409219299042399,0.409219299042399,0.409219299042399,0.5056982720770985,0.5056982720770985,0.5056982720770985,A,qwen3.5-4b/responses/original/Waterproof_Male/M16_Hex_Nut.json,0.5168679876514586,0.5168679876514586,0.5168679876514586,0.334861505832509,0.334861505832509,0.334861505832509,0.10764868860905957,0.10764868860905957
qwen3.5:4b,original,M12_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/M16_Hex_Nut.json,0.35114149765728675,0.35114149765728675,0.35114149765728675,0.5939875900458449,0.5939875900458449,0.5939875900458449,A,qwen3.5-4b/responses/original/M12_Hex_Nut/M16_Hex_Nut.json,0.7574878283693869,0.7574878283693869,0.7574878283693869,0.14031881159504897,0.14031881159504897,0.14031881159504897,0.40634633071210013,0.40634633071210013
qwen3.5:4b,original,M16_Hex_Nut,hex_nut,M16_Hex_Nut,hex_nut,True,True,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/M16_Hex_Nut.json,0.4039860981527006,0.4039860981527006,0.4039860981527006,0.5298783246788142,0.5298783246788142,0.5298783246788142,A,qwen3.5-4b/responses/original/M16_Hex_Nut/M16_Hex_Nut.json,0.7574878283693869,0.7574878283693869,0.7574878283693869,0.14031881159504897,0.14031881159504897,0.14031881159504897,0.3535017302166863,0.3535017302166863
qwen3.5:4b,original,RGOCG16-50_16mm,round_pin,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG16-50_16mm/M16_Hex_Nut.json,0.3059276514527449,0.3059276514527449,0.3059276514527449,0.6117715760163304,0.6117715760163304,0.6117715760163304,C,qwen3.5-4b/responses/original/RGOCG16-50_16mm/M16_Hex_Nut.json,0.2554104492744591,0.2554104492744591,0.2554104492744591,0.5453690238889061,0.5453690238889061,0.5453690238889061,-0.050517202178285814,-0.050517202178285814
qwen3.5:4b,original,RGOCG12-50_12mm,round_pin,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG12-50_12mm/M16_Hex_Nut.json,0.23904921566475287,0.23904921566475287,0.23904921566475287,0.674155166512552,0.674155166512552,0.674155166512552,C,qwen3.5-4b/responses/original/RGOCG12-50_12mm/M16_Hex_Nut.json,0.2554104492744591,0.2554104492744591,0.2554104492744591,0.5453690238889061,0.5453690238889061,0.5453690238889061,0.016361233609706233,0.016361233609706233
qwen3.5:4b,original,RGOCG8-50_8mm,round_pin,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/M16_Hex_Nut.json,0.31895265852808236,0.31895265852808236,0.31895265852808236,0.5962605367764974,0.5962605367764974,0.5962605367764974,C,qwen3.5-4b/responses/original/RGOCG8-50_8mm/M16_Hex_Nut.json,0.2554104492744591,0.2554104492744591,0.2554104492744591,0.5453690238889061,0.5453690238889061,0.5453690238889061,-0.06354220925362325,-0.06354220925362325
qwen3.5:4b,original,USB_Male,USB_Male,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/M16_Hex_Nut.json,0.09760693003018532,0.09760693003018532,0.09760693003018532,0.8438032898924521,0.8438032898924521,0.8438032898924521,C,qwen3.5-4b/responses/original/USB_Male/M16_Hex_Nut.json,0.0580491836425871,0.0580491836425871,0.0580491836425871,0.8364461683872462,0.8364461683872462,0.8364461683872462,-0.03955774638759822,-0.03955774638759822
qwen3.5:4b,original,DSUB_Male,DSUB_Male,M16_Hex_Nut,hex_nut,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/M16_Hex_Nut.json,0.17814473701108055,0.17814473701108055,0.17814473701108055,0.738290836785134,0.738290836785134,0.738290836785134,C,qwen3.5-4b/responses/original/DSUB_Male/M16_Hex_Nut.json,0.12915411773812616,0.12915411773812616,0.12915411773812616,0.7585143491643285,0.7585143491643285,0.7585143491643285,-0.048990619272954394,-0.048990619272954394
qwen3.5:4b,original,Gear_Large,gear,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/RGOCG16-50_16mm.json,0.04191646944800078,0.04191646944800078,0.04191646944800078,0.8233865535332516,0.8233865535332516,0.8233865535332516,C,qwen3.5-4b/responses/original/Gear_Large/RGOCG16-50_16mm.json,0.04004994406224495,0.04004994406224495,0.04004994406224495,0.9110459666199974,0.9110459666199974,0.9110459666199974,-0.0018665253857558309,-0.0018665253857558309
qwen3.5:4b,original,Gear_Medium,gear,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/RGOCG16-50_16mm.json,0.06724917047811091,0.06724917047811091,0.06724917047811091,0.8143147233902975,0.8143147233902975,0.8143147233902975,C,qwen3.5-4b/responses/original/Gear_Medium/RGOCG16-50_16mm.json,0.04004994406224495,0.04004994406224495,0.04004994406224495,0.9110459666199974,0.9110459666199974,0.9110459666199974,-0.02719922641586596,-0.02719922641586596
qwen3.5:4b,original,Gear_Small,gear,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/RGOCG16-50_16mm.json,0.04089196501615886,0.04089196501615886,0.04089196501615886,0.8640881207852127,0.8640881207852127,0.8640881207852127,C,qwen3.5-4b/responses/original/Gear_Small/RGOCG16-50_16mm.json,0.04004994406224495,0.04004994406224495,0.04004994406224495,0.9110459666199974,0.9110459666199974,0.9110459666199974,-0.000842020953913912,-0.000842020953913912
qwen3.5:4b,original,Waterproof_Male,Waterproof_Male,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/RGOCG16-50_16mm.json,0.09916035056861879,0.09916035056861879,0.09916035056861879,0.8165927574083662,0.8165927574083662,0.8165927574083662,C,qwen3.5-4b/responses/original/Waterproof_Male/RGOCG16-50_16mm.json,0.07137109675362256,0.07137109675362256,0.07137109675362256,0.8555932021594892,0.8555932021594892,0.8555932021594892,-0.027789253814996223,-0.027789253814996223
qwen3.5:4b,original,M12_Hex_Nut,hex_nut,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/RGOCG16-50_16mm.json,0.07696733188008661,0.07696733188008661,0.07696733188008661,0.8371095046313712,0.8371095046313712,0.8371095046313712,C,qwen3.5-4b/responses/original/M12_Hex_Nut/RGOCG16-50_16mm.json,0.026494663868933822,0.026494663868933822,0.026494663868933822,0.8270278621974279,0.8270278621974279,0.8270278621974279,-0.05047266801115279,-0.05047266801115279
qwen3.5:4b,original,M16_Hex_Nut,hex_nut,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/RGOCG16-50_16mm.json,0.11589056611886607,0.11589056611886607,0.11589056611886607,0.8066093922115375,0.8066093922115375,0.8066093922115375,C,qwen3.5-4b/responses/original/M16_Hex_Nut/RGOCG16-50_16mm.json,0.026494663868933822,0.026494663868933822,0.026494663868933822,0.8270278621974279,0.8270278621974279,0.8270278621974279,-0.08939590224993224,-0.08939590224993224
qwen3.5:4b,original,RGOCG16-50_16mm,round_pin,RGOCG16-50_16mm,round_pin,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.8207688964013089,0.8207688964013089,0.8207688964013089,0.12422380375656873,0.12422380375656873,0.12422380375656873,A,qwen3.5-4b/responses/original/RGOCG16-50_16mm/RGOCG16-50_16mm.json,0.9117066271321583,0.9117066271321583,0.9117066271321583,0.05219803700384625,0.05219803700384625,0.05219803700384625,0.09093773073084943,0.09093773073084943
qwen3.5:4b,original,RGOCG12-50_12mm,round_pin,RGOCG16-50_16mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.8237968713825414,0.8237968713825414,0.8237968713825414,0.1219181448680059,0.1219181448680059,0.1219181448680059,A,qwen3.5-4b/responses/original/RGOCG12-50_12mm/RGOCG16-50_16mm.json,0.9117066271321583,0.9117066271321583,0.9117066271321583,0.05219803700384625,0.05219803700384625,0.05219803700384625,0.0879097557496169,0.0879097557496169
qwen3.5:4b,original,RGOCG8-50_8mm,round_pin,RGOCG16-50_16mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.82611286752557,0.82611286752557,0.82611286752557,0.11406278886451077,0.11406278886451077,0.11406278886451077,A,qwen3.5-4b/responses/original/RGOCG8-50_8mm/RGOCG16-50_16mm.json,0.9117066271321583,0.9117066271321583,0.9117066271321583,0.05219803700384625,0.05219803700384625,0.05219803700384625,0.08559375960658833,0.08559375960658833
qwen3.5:4b,original,USB_Male,USB_Male,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/RGOCG16-50_16mm.json,0.1334639170617692,0.1334639170617692,0.1334639170617692,0.7688364909363328,0.7688364909363328,0.7688364909363328,C,qwen3.5-4b/responses/original/USB_Male/RGOCG16-50_16mm.json,0.03259606449869432,0.03259606449869432,0.03259606449869432,0.7974591307310614,0.7974591307310614,0.7974591307310614,-0.10086785256307487,-0.10086785256307487
qwen3.5:4b,original,DSUB_Male,DSUB_Male,RGOCG16-50_16mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/RGOCG16-50_16mm.json,0.13789880684752528,0.13789880684752528,0.13789880684752528,0.747578385966784,0.747578385966784,0.747578385966784,C,qwen3.5-4b/responses/original/DSUB_Male/RGOCG16-50_16mm.json,0.027907999113580217,0.027907999113580217,0.027907999113580217,0.8947102441935405,0.8947102441935405,0.8947102441935405,-0.10999080773394507,-0.10999080773394507
qwen3.5:4b,original,Gear_Large,gear,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/RGOCG12-50_12mm.json,0.05574482163437416,0.05574482163437416,0.05574482163437416,0.8769008486464208,0.8769008486464208,0.8769008486464208,C,qwen3.5-4b/responses/original/Gear_Large/RGOCG12-50_12mm.json,0.03325722005943476,0.03325722005943476,0.03325722005943476,0.9297861425325872,0.9297861425325872,0.9297861425325872,-0.022487601574939398,-0.022487601574939398
qwen3.5:4b,original,Gear_Medium,gear,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Medium/RGOCG12-50_12mm.json,0.06059426594524976,0.06059426594524976,0.06059426594524976,0.895793976357853,0.895793976357853,0.895793976357853,C,qwen3.5-4b/responses/original/Gear_Medium/RGOCG12-50_12mm.json,0.03325722005943476,0.03325722005943476,0.03325722005943476,0.9297861425325872,0.9297861425325872,0.9297861425325872,-0.027337045885815002,-0.027337045885815002
qwen3.5:4b,original,Gear_Small,gear,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Small/RGOCG12-50_12mm.json,0.058250863717881955,0.058250863717881955,0.058250863717881955,0.8808104343818237,0.8808104343818237,0.8808104343818237,C,qwen3.5-4b/responses/original/Gear_Small/RGOCG12-50_12mm.json,0.03325722005943476,0.03325722005943476,0.03325722005943476,0.9297861425325872,0.9297861425325872,0.9297861425325872,-0.024993643658447195,-0.024993643658447195
qwen3.5:4b,original,Waterproof_Male,Waterproof_Male,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Waterproof_Male/RGOCG12-50_12mm.json,0.07999173694823411,0.07999173694823411,0.07999173694823411,0.8581668716812848,0.8581668716812848,0.8581668716812848,C,qwen3.5-4b/responses/original/Waterproof_Male/RGOCG12-50_12mm.json,0.06316160142321037,0.06316160142321037,0.06316160142321037,0.8850333668355128,0.8850333668355128,0.8850333668355128,-0.016830135525023743,-0.016830135525023743
qwen3.5:4b,original,M12_Hex_Nut,hex_nut,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M12_Hex_Nut/RGOCG12-50_12mm.json,0.0867447314173945,0.0867447314173945,0.0867447314173945,0.849811965562073,0.849811965562073,0.849811965562073,C,qwen3.5-4b/responses/original/M12_Hex_Nut/RGOCG12-50_12mm.json,0.029853857119013227,0.029853857119013227,0.029853857119013227,0.9014562956762477,0.9014562956762477,0.9014562956762477,-0.05689087429838127,-0.05689087429838127
qwen3.5:4b,original,M16_Hex_Nut,hex_nut,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/M16_Hex_Nut/RGOCG12-50_12mm.json,0.07795800778202766,0.07795800778202766,0.07795800778202766,0.8556317697586902,0.8556317697586902,0.8556317697586902,C,qwen3.5-4b/responses/original/M16_Hex_Nut/RGOCG12-50_12mm.json,0.029853857119013227,0.029853857119013227,0.029853857119013227,0.9014562956762477,0.9014562956762477,0.9014562956762477,-0.04810415066301443,-0.04810415066301443
qwen3.5:4b,original,RGOCG16-50_16mm,round_pin,RGOCG12-50_12mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.8212339304226303,0.8212339304226303,0.8212339304226303,0.13443095346873224,0.13443095346873224,0.13443095346873224,A,qwen3.5-4b/responses/original/RGOCG16-50_16mm/RGOCG12-50_12mm.json,0.8831431835459116,0.8831431835459116,0.8831431835459116,0.07502571665542494,0.07502571665542494,0.07502571665542494,0.06190925312328133,0.06190925312328133
qwen3.5:4b,original,RGOCG12-50_12mm,round_pin,RGOCG12-50_12mm,round_pin,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.7887711565504301,0.7887711565504301,0.7887711565504301,0.16412638051326894,0.16412638051326894,0.16412638051326894,A,qwen3.5-4b/responses/original/RGOCG12-50_12mm/RGOCG12-50_12mm.json,0.8831431835459116,0.8831431835459116,0.8831431835459116,0.07502571665542494,0.07502571665542494,0.07502571665542494,0.09437202699548153,0.09437202699548153
qwen3.5:4b,original,RGOCG8-50_8mm,round_pin,RGOCG12-50_12mm,round_pin,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.8534841594437667,0.8534841594437667,0.8534841594437667,0.10732726525516635,0.10732726525516635,0.10732726525516635,A,qwen3.5-4b/responses/original/RGOCG8-50_8mm/RGOCG12-50_12mm.json,0.8831431835459116,0.8831431835459116,0.8831431835459116,0.07502571665542494,0.07502571665542494,0.07502571665542494,0.029659024102144937,0.029659024102144937
qwen3.5:4b,original,USB_Male,USB_Male,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/USB_Male/RGOCG12-50_12mm.json,0.10537904779926094,0.10537904779926094,0.10537904779926094,0.8253477221833482,0.8253477221833482,0.8253477221833482,C,qwen3.5-4b/responses/original/USB_Male/RGOCG12-50_12mm.json,0.04961549659947275,0.04961549659947275,0.04961549659947275,0.8253719754566826,0.8253719754566826,0.8253719754566826,-0.05576355119978819,-0.05576355119978819
qwen3.5:4b,original,DSUB_Male,DSUB_Male,RGOCG12-50_12mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/DSUB_Male/RGOCG12-50_12mm.json,0.12660146627821994,0.12660146627821994,0.12660146627821994,0.750302380265809,0.750302380265809,0.750302380265809,C,qwen3.5-4b/responses/original/DSUB_Male/RGOCG12-50_12mm.json,0.030996174149100886,0.030996174149100886,0.030996174149100886,0.9264702202712025,0.9264702202712025,0.9264702202712025,-0.09560529212911906,-0.09560529212911906
qwen3.5:4b,original,Gear_Large,gear,RGOCG8-50_8mm,round_pin,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-4b/original/Gear_Large/RGOCG8-50_8mm.json,0.06217424775031518,0.06217424775031518,0.06217424775031518,0.8762028215699301,0.8762028215699301,0.8762028215699301,C,qwen3.5-4b/responses/original/Gear_Large/RGOCG8-50_8mm.json,0.03940027184752016,0.03940027184752016,0.03940027184752016,0.9254147439873872,0.9254147439873872,0.9254147439873872,-0.02277397590279502,-0.02277397590279502
