sample_id,partition,task_index,initial_state_index,target_description,provider,model,predicted_object_id,ground_truth_object_id,correct,raw_log_probability,raw_association_likelihood,association_score,score_type,candidate_scores,association_margin,score_unavailable_reason
task_07_milk_state_14,calibration,7,14,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_15,calibration,7,15,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_16,calibration,7,16,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_17,calibration,7,17,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_18,calibration,7,18,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_19,calibration,7,19,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.999999983322721,candidate_normalized,"{""object_001"":1.52299794167739e-08,""object_002"":0.999999983322721,""object_003"":1.2501528394678926e-09,""object_004"":9.056076794673372e-11,""object_005"":9.545034717312672e-12,""object_006"":3.775134462991214e-11,""object_007"":4.847368601894547e-11,""none"":1.0815941324392008e-11}",0.9999999680927416,
task_07_milk_state_20,calibration,7,20,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_21,calibration,7,21,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_22,calibration,7,22,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999981300842,candidate_normalized,"{""object_001"":1.6052280514026395e-09,""object_002"":0.9999999981300842,""object_003"":9.056076968330798e-11,""object_004"":2.9400777323557176e-11,""object_005"":1.1399918503577854e-12,""object_006"":1.0815941531796228e-11,""object_007"":7.05287983449094e-11,""none"":6.224144608239609e-11}",0.9999999965248562,
task_07_milk_state_23,calibration,7,23,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_24,calibration,7,24,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999965620092,candidate_normalized,"{""object_001"":3.3982678059024095e-09,""object_002"":0.9999999965620092,""object_003"":2.2897348364868894e-11,""object_004"":1.081594151402323e-11,""object_005"":1.1399918484845253e-12,""object_006"":2.129785162436901e-12,""object_007"":2.129785162436901e-12,""none"":6.101936653198313e-13}",0.9999999931637414,
task_07_milk_state_25,calibration,7,25,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_26,calibration,7,26,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_27,calibration,7,27,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999949241036,candidate_normalized,"{""object_001"":4.944450475669684e-09,""object_002"":0.9999999949241036,""object_003"":7.052879813641501e-11,""object_004"":9.545034872129607e-12,""object_005"":6.914400070205261e-13,""object_006"":1.2256067378985242e-11,""object_007"":3.331544524466526e-11,""none"":5.10908900091967e-12}",0.9999999899796531,
task_07_milk_state_28,calibration,7,28,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_29,calibration,7,29,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_30,validation,7,30,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,-1.9361264946837764e-07,0.9999998063873693,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_31,validation,7,31,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999972223057,candidate_normalized,"{""object_001"":2.646573628788425e-09,""object_002"":0.9999999972223057,""object_003"":1.0261879592459708e-10,""object_004"":1.0815941515924737e-11,""object_005"":8.878265444508519e-13,""object_006"":1.4637785085283123e-12,""object_007"":5.789356306591727e-12,""none"":9.545034886339713e-12}",0.9999999945757321,
task_07_milk_state_32,validation,7,32,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999948661287,candidate_normalized,"{""object_001"":4.944450470225194e-09,""object_002"":0.9999999948661287,""object_003"":1.1628232955638083e-10,""object_004"":2.0206838960616546e-11,""object_005"":1.463778504737309e-12,""object_006"":6.560200126076993e-12,""object_007"":4.277787841531487e-11,""none"":2.1297851572954527e-12}",0.9999999899216782,
task_07_milk_state_33,validation,7,33,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999948353231,candidate_normalized,"{""object_001"":4.944450466872453e-09,""object_002"":0.9999999948353231,""object_003"":1.1628232947753193e-10,""object_004"":7.991959836274713e-11,""object_005"":2.1297851558512846e-12,""object_006"":5.789356287672363e-12,""object_007"":6.5602001216286416e-12,""none"":9.545034855146954e-12}",0.9999999898908726,
task_07_milk_state_34,validation,7,34,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,-4.320199877838604e-07,0.9999995679801056,0.9999996522282643,candidate_normalized,"{""object_001"":3.46632769657486e-07,""object_002"":0.9999996522282643,""object_003"":7.582561048968845e-10,""object_004"":2.461697153443052e-10,""object_005"":1.3887945002469483e-11,""object_006"":4.2777882193453465e-11,""object_007"":4.8473691032986735e-11,""none"":2.940077980094381e-11}",0.9999993055954945,
task_07_milk_state_35,validation,7,35,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_36,validation,7,36,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_37,validation,7,37,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_38,validation,7,38,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999923906214,candidate_normalized,"{""object_001"":7.194132971158488e-09,""object_002"":0.9999999923906214,""object_003"":3.581747900825718e-10,""object_004"":2.020683892403454e-11,""object_005"":2.1297851534397373e-12,""object_006"":1.573710197743584e-11,""object_007"":5.1090889860445105e-12,""none"":1.3887943750745041e-11}",0.9999999851964885,
task_07_milk_state_39,validation,7,39,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_40,test,7,40,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999892684431,candidate_normalized,"{""object_001"":1.0467401672895129e-08,""object_002"":0.9999999892684431,""object_003"":4.277787819171881e-11,""object_004"":1.9171714914407924e-10,""object_005"":2.4133627437396028e-12,""object_006"":1.2256067301428353e-11,""object_007"":1.2256067301428353e-11,""none"":2.7346982597576425e-12}",0.9999999788010414,
task_07_milk_state_41,test,7,41,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999912497733,candidate_normalized,"{""object_001"":8.152020641963763e-09,""object_002"":0.9999999912497733,""object_003"":2.4616969299203475e-10,""object_004"":3.775134510701971e-11,""object_005"":5.78935627723846e-12,""object_006"":4.847368663156371e-11,""object_007"":2.1724399157567146e-10,""none"":4.277787830921128e-11}",0.9999999830977527,
task_07_milk_state_42,test,7,42,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_43,test,7,43,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_44,test,7,44,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999963336037,candidate_normalized,"{""object_001"":3.3982678041798717e-09,""object_002"":0.9999999963336037,""object_003"":1.6918979149901415e-10,""object_004"":6.224144594857017e-11,""object_005"":2.1297851613573404e-12,""object_006"":1.2256067388864249e-11,""object_007"":1.38879438023743e-11,""none"":8.423463716506064e-12}",0.9999999929353359,
task_07_milk_state_45,test,7,45,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999790019345,candidate_normalized,"{""object_001"":1.5229979391701285e-08,""object_002"":0.9999999790019345,""object_003"":4.363462151804259e-09,""object_004"":9.545034701598997e-12,""object_005"":9.545034701598997e-12,""object_006"":9.05607677976465e-11,""object_007"":1.1032560067714981e-09,""none"":1.9171714693207423e-10}",0.9999999637719551,
task_07_milk_state_46,test,7,46,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_47,test,7,47,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_48,test,7,48,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_07_milk_state_49,test,7,49,milk,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999937059576,candidate_normalized,"{""object_001"":2.6465736186967868e-09,""object_002"":0.9999999937059576,""object_003"":2.6465736186967868e-09,""object_004"":2.940077716830602e-11,""object_005"":1.573710198667599e-11,""object_006"":1.917171499116549e-10,""object_007"":3.5817479029287664e-10,""none"":4.0586520954790803e-10}",0.999999991059384,
task_08_chocolate_pudding_state_00,calibration,8,0,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-1.9361264946837764e-07,0.9999998063873693,0.9999998867186815,candidate_normalized,"{""object_001"":4.0586524512222925e-10,""object_002"":4.8473690941247584e-11,""object_003"":1.2256068424749241e-11,""object_004"":5.4927887904514135e-11,""object_005"":1.3440411026548063e-08,""object_006"":7.433681267146332e-12,""object_007"":0.9999998867186815,""none"":9.931195106784973e-08}",0.9999997874067303,
task_08_chocolate_pudding_state_01,calibration,8,1,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-6.704273118884885e-07,0.9999993295729128,0.9999993476951271,candidate_normalized,"{""object_001"":1.9171715483819117e-10,""object_002"":4.363462331746651e-09,""object_003"":7.052879978485264e-11,""object_004"":1.5737102391070714e-11,""object_005"":6.475946116849726e-07,""object_006"":1.3887944115776535e-11,""object_007"":0.9999993476951271,""none"":5.4927884501529575e-11}",0.9999987001005154,
task_08_chocolate_pudding_state_02,calibration,8,2,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.2521458864212036,0.7771313568862985,0.7771313779890462,candidate_normalized,"{""object_001"":1.14542955561197e-05,""object_002"":1.3680205176716716e-06,""object_003"":2.6937921184843764e-07,""object_004"":5.032666235521218e-07,""object_005"":0.22265186755657013,""object_006"":1.27245729680938e-07,""object_007"":0.7771313779890462,""none"":0.00020303224674479502}",0.554479510432476,
task_08_chocolate_pudding_state_03,calibration,8,3,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-4.320199877838604e-07,0.9999995679801056,0.9999996938208366,candidate_normalized,"{""object_001"":8.423464814119564e-12,""object_002"":1.6918981354517065e-10,""object_003"":4.5087558094850885e-12,""object_004"":3.5114225551047326e-12,""object_005"":9.056078128904964e-11,""object_006"":6.101937445213874e-13,""object_007"":0.9999996938208366,""none"":3.0590235898358094e-07}",0.9999993879184776,
task_08_chocolate_pudding_state_04,calibration,8,4,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-1.676292231422849e-05,0.9999832372181827,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_08_chocolate_pudding_state_05,calibration,8,5,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_005,object_007,False,-0.008702501654624939,0.9913352555062638,0.9913354085230337,candidate_normalized,"{""object_001"":1.137944243993565e-05,""object_002"":0.005202051951364436,""object_003"":1.7450940180901035e-06,""object_004"":2.676188352854908e-07,""object_005"":0.9913354085230337,""object_006"":4.500656791400403e-05,""object_007"":0.00191372796481276,""none"":0.0014904128375818233}",0.9861333565716692,
task_08_chocolate_pudding_state_06,calibration,8,6,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-5.512236498361744e-07,0.999999448776502,0.9999994955248288,candidate_normalized,"{""object_001"":1.0060393262643143e-12,""object_002"":5.1090892666525165e-12,""object_003"":3.0988192834334855e-12,""object_004"":1.4637785824828568e-12,""object_005"":1.1628233573247468e-10,""object_006"":1.0060393262643143e-12,""object_007"":0.9999994955248288,""none"":5.043472051371996e-07}",0.9999989911776237,
task_08_chocolate_pudding_state_07,calibration,8,7,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-6.704273118884885e-07,0.9999993295729128,0.999999419736494,candidate_normalized,"{""object_001"":7.052880486202002e-11,""object_002"":4.058652491944664e-10,""object_003"":1.2501529789591108e-09,""object_004"":1.6918980749652637e-10,""object_005"":1.8553897602497844e-07,""object_006"":4.2777882541704594e-11,""object_007"":0.999999419736494,""none"":3.92786015327178e-07}",0.9999990269504786,
task_08_chocolate_pudding_state_08,calibration,8,8,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0067750499583780766,0.9932478489496588,0.9932478785603843,candidate_normalized,"{""object_001"":2.4136752553200533e-05,""object_002"":7.8360562704145e-06,""object_003"":4.111984945602074e-08,""object_004"":3.628813977968317e-08,""object_005"":0.006692452563884539,""object_006"":2.6813510055791586e-07,""object_007"":0.9932478785603843,""none"":2.7350523817715952e-05}",0.9865554259964998,
task_08_chocolate_pudding_state_09,calibration,8,9,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-1.6047699318733066e-05,0.9999839524294449,0.9999840199782924,candidate_normalized,"{""object_001"":4.4507806389631743e-07,""object_002"":1.3007087644108597e-05,""object_003"":5.043395195980902e-07,""object_004"":7.194023737851871e-09,""object_005"":1.9947014944113525e-06,""object_006"":1.725756580894569e-08,""object_007"":0.9999840199782924,""none"":4.3633959637076405e-09}",0.9999710128906484,
task_08_chocolate_pudding_state_10,calibration,8,10,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0019299437990412116,0.9980719173449989,0.9980719424956375,candidate_normalized,"{""object_001"":1.5200611008486436e-08,""object_002"":6.011958277383498e-08,""object_003"":3.6464370201462406e-08,""object_004"":3.3917147686775645e-09,""object_005"":0.0019267324635992543,""object_006"":1.442193817997627e-07,""object_007"":0.9980719424956375,""none"":1.0656451026715444e-06}",0.9961452100320383,
task_08_chocolate_pudding_state_11,calibration,8,11,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.32697126269340515,0.7211044653289611,0.7211045995782971,candidate_normalized,"{""object_001"":1.9856663984566437e-05,""object_002"":0.013207494362805895,""object_003"":7.853462952021406e-05,""object_004"":7.3048584501714056e-06,""object_005"":0.26527954791276304,""object_006"":0.00018839478247690064,""object_007"":0.7211045995782971,""none"":0.00011426721170213263}",0.45582505166553405,
task_08_chocolate_pudding_state_12,calibration,8,12,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_08_chocolate_pudding_state_13,calibration,8,13,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,0.9999999965925539,candidate_normalized,"{""object_001"":7.835041757970856e-13,""object_002"":5.109089010396121e-12,""object_003"":5.384940199132941e-13,""object_004"":4.193795643877421e-13,""object_005"":2.129785163590999e-12,""object_006"":1.9810087911986615e-13,""object_007"":0.9999999965925539,""none"":3.398267807743879e-09}",0.9999999931942861,
task_08_chocolate_pudding_state_14,calibration,8,14,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-6.313314952421933e-05,0.9999368688433311,0.9999369478306397,candidate_normalized,"{""object_001"":2.335446218038606e-09,""object_002"":1.1252810049884193e-07,""object_003"":1.9554451772671762e-08,""object_004"":2.5108413085505205e-08,""object_005"":3.53552781964261e-05,""object_006"":2.646407269191216e-09,""object_007"":0.9999369478306397,""none"":2.7534718345084013e-05}",0.9999015925524433,
task_08_chocolate_pudding_state_15,calibration,8,15,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-7.941850526549388e-06,0.9999920581810099,0.9999921106071007,candidate_normalized,"{""object_001"":1.3887838634874128e-11,""object_002"":1.5736982865549322e-11,""object_003"":2.020668598134482e-11,""object_004"":3.978932386911712e-12,""object_005"":7.05282641086298e-11,""object_006"":3.5113955070431166e-12,""object_007"":0.9999921106071007,""none"":7.889265049138846e-06}",0.9999842213420516,
task_08_chocolate_pudding_state_16,calibration,8,16,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,0.9999999802323212,candidate_normalized,"{""object_001"":1.6586783257652523e-12,""object_002"":1.317651400676051e-10,""object_003"":7.433680523788771e-12,""object_004"":7.433680523788771e-12,""object_005"":1.5229979440338804e-08,""object_006"":2.594609446422739e-11,""object_007"":0.9999999802323212,""none"":4.36346216573914e-09}",0.9999999650023418,
task_08_chocolate_pudding_state_17,calibration,8,17,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,0.999999996643679,candidate_normalized,"{""object_001"":1.4637785089930396e-12,""object_002"":1.3887943816264712e-11,""object_003"":2.2897348376163945e-11,""object_004"":2.734698282002412e-12,""object_005"":3.160881443229781e-10,""object_006"":2.8823507833371687e-13,""object_007"":0.999999996643679,""none"":2.9989608143411847e-09}",0.9999999936447181,
task_08_chocolate_pudding_state_18,calibration,8,18,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,,object_007,False,-0.5759469866752625,0.5621722470267585,0.5621722661606068,candidate_normalized,"{""object_001"":6.326416528650125e-08,""object_002"":7.16876910289629e-08,""object_003"":1.599568597996365e-08,""object_004"":1.4116143332033759e-08,""object_005"":7.312343280849975e-06,""object_006"":5.583042990993723e-08,""object_007"":0.4378202006019969,""none"":0.5621722661606068}",0.12435206555860989,
task_08_chocolate_pudding_state_19,calibration,8,19,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.00014776040916331112,0.9998522505068683,0.9998523436926405,candidate_normalized,"{""object_001"":3.465815380048572e-07,""object_002"":0.00012339157446293603,""object_003"":1.7600862805390186e-06,""object_004"":2.2156237588206376e-08,""object_005"":5.421447416865754e-06,""object_006"":1.522774455271979e-08,""object_007"":0.9998523436926405,""none"":1.6699233678953033e-05}",0.9997289521181776,
task_08_chocolate_pudding_state_20,calibration,8,20,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0009165783412754536,0.9990838415883432,0.9990839649477087,candidate_normalized,"{""object_001"":1.635877394283746e-07,""object_002"":5.038857112636919e-07,""object_003"":1.9537750659313574e-08,""object_004"":6.018050877077704e-08,""object_005"":0.0009110467380031172,""object_006"":2.213917193600654e-08,""object_007"":0.9990839649477087,""none"":4.218983406142987e-06}",0.9981729182097056,
task_08_chocolate_pudding_state_21,calibration,8,21,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0011748670367524028,0.9988258228493234,0.998825817395288,candidate_normalized,"{""object_001"":6.468347802325178e-07,""object_002"":1.369349240497896e-06,""object_003"":1.1240303052190645e-07,""object_004"":5.309543204527601e-08,""object_005"":0.0009108111900328263,""object_006"":2.3795721748219136e-07,""object_007"":0.998825817395288,""none"":0.00026095177497834315}",0.9979150062052552,
task_08_chocolate_pudding_state_22,calibration,8,22,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-3.547789674485102e-05,0.9999645227325883,0.9999646311518783,candidate_normalized,"{""object_001"":1.9171022448240253e-10,""object_002"":1.0467023599177976e-08,""object_003"":5.211224195403192e-10,""object_004"":9.055749786395857e-11,""object_005"":1.2501076973676284e-09,""object_006"":7.0526250249438e-11,""object_007"":0.9999646311518783,""none"":3.5356257074071664e-05}",0.9999292748948042,
task_08_chocolate_pudding_state_23,calibration,8,23,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_005,object_007,False,-0.5762613415718079,0.5619955532019433,0.5619973132550231,candidate_normalized,"{""object_001"":8.283388862268901e-06,""object_002"":1.2052259678545283e-05,""object_003"":8.730627628275259e-07,""object_004"":1.4394371477299632e-06,""object_005"":0.5619973132550231,""object_006"":0.0002420761067812672,""object_007"":0.43768394800927,""none"":5.401448047421255e-05}",0.1243133652457531,
task_08_chocolate_pudding_state_24,calibration,8,24,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.02975083328783512,0.9706873663985345,0.9706875722717971,candidate_normalized,"{""object_001"":1.5581749376234376e-09,""object_002"":3.5463898117671994e-08,""object_003"":5.4385649200275094e-09,""object_004"":1.2135078615833708e-09,""object_005"":0.029312225068839588,""object_006"":1.5893816458555354e-07,""object_007"":0.9706875722717971,""none"":4.705280603046216e-11}",0.9413753472029576,
task_08_chocolate_pudding_state_25,calibration,8,25,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,,object_007,False,-0.02215750515460968,0.9780861693051359,0.9780862881381579,candidate_normalized,"{""object_001"":4.353317080362315e-07,""object_002"":8.13306703680754e-07,""object_003"":6.334038977037943e-07,""object_004"":1.1006909310087068e-07,""object_005"":0.003997214444856568,""object_006"":2.3301627192308526e-07,""object_007"":0.017914272289311115,""none"":0.9780862881381579}",0.9601720158488468,
task_08_chocolate_pudding_state_26,calibration,8,26,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.6942588686943054,0.49944446478098875,0.49944450483083397,candidate_normalized,"{""object_001"":0.00013048417393189094,""object_002"":0.00021513203305124375,""object_003"":8.341574160789814e-06,""object_004"":4.1530252303884976e-07,""object_005"":0.4994445044345252,""object_006"":5.73307448895064e-06,""object_007"":0.49944450483083397,""none"":0.0007508845764848567}",3.963087635838747e-10,
task_08_chocolate_pudding_state_27,calibration,8,27,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_08_chocolate_pudding_state_28,calibration,8,28,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,0.0,1.0,0.9999999994330928,candidate_normalized,"{""object_001"":3.0988191368845964e-12,""object_002"":2.289734844288014e-11,""object_003"":5.789356325298255e-12,""object_004"":7.835041780419146e-13,""object_005"":2.1724399337910198e-10,""object_006"":1.0060392786868559e-12,""object_007"":0.9999999994330928,""none"":3.160881452439668e-10}",0.9999999991170047,
task_08_chocolate_pudding_state_29,calibration,8,29,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-7.896309739408025e-07,0.9999992103693378,0.9999993386484021,candidate_normalized,"{""object_001"":4.27778841721832e-11,""object_002"":1.6918981394519437e-10,""object_003"":2.0206841679968593e-11,""object_004"":2.9400781160903536e-11,""object_005"":6.475946829865284e-07,""object_006"":5.4927890549207474e-11,""object_007"":0.9999993386484021,""none"":1.3440411673683186e-08}",0.9999986910537191,
task_08_chocolate_pudding_state_30,validation,8,30,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.3876669406890869,0.6786383324434777,0.6786383552219506,candidate_normalized,"{""object_001"":4.979995462627571e-07,""object_002"":3.0205199333134215e-07,""object_003"":1.1111871851145438e-07,""object_004"":2.8095211874777527e-08,""object_005"":0.0007946040076090885,""object_006"":4.087829206968064e-08,""object_007"":0.6786383552219506,""none"":0.32056606062667825}",0.35807229459527234,
task_08_chocolate_pudding_state_31,validation,8,31,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0009115827269852161,0.9990888326383259,0.999088936220126,candidate_normalized,"{""object_001"":1.6903562733660916e-10,""object_002"":5.206663873896529e-10,""object_003"":1.025252905634124e-10,""object_004"":2.937398754590244e-11,""object_005"":1.1850312355714048e-08,""object_006"":4.2738899692390017e-11,""object_007"":0.999088936220126,""none"":0.00091105106522151}",0.9981778851549045,
task_08_chocolate_pudding_state_32,validation,8,32,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-7.600714161526412e-05,0.9999239957468543,0.9999240699899463,candidate_normalized,"{""object_001"":6.348316229790303e-09,""object_002"":9.23674561162628e-09,""object_003"":4.058342788343236e-10,""object_004"":7.991350770055265e-11,""object_005"":1.067622632879466e-06,""object_006"":1.917025392771052e-10,""object_007"":0.9999240699899463,""none"":7.484612490867151e-05}",0.9998492238650376,
task_08_chocolate_pudding_state_33,validation,8,33,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-6.749814019713085e-06,0.9999932502087602,0.9999933658367642,candidate_normalized,"{""object_001"":3.7751061775106004e-11,""object_002"":8.592102056706596e-10,""object_003"":2.4616784543587445e-10,""object_004"":6.691535809992525e-10,""object_005"":5.422212798297164e-06,""object_006"":2.789447132504548e-10,""object_007"":0.9999933658367642,""none"":1.209859210042912e-06}",0.9999879436239659,
task_08_chocolate_pudding_state_34,validation,8,34,chocolate pudding,openai,gpt-4.1-mini-2025-04-14,object_007,object_007,True,-0.0008193961111828685,0.9991809395021376,0.9991810056072212,candidate_normalized,"{""object_001"":1.7589049276734716e-06,""object_002"":8.474878545281787e-05,""object_003"":1.4437970856764572e-07,""object_004"":8.757063637274546e-08,""object_005"":0.0005526315006054897,""object_006"":2.100712364110025e-07,""object_007"":0.9991810056072212,""none"":0.0001794131802115194}",0.9986283741066158,
