sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type,score_unavailable_reason,system_fingerprint,finish_reason,usage
task_01_cream_cheese_state_02,additional_states,calibration,cream cheese,object_006,2,aec05c47c436555f4fb2803c45ef2dda261b6a79b3563f4fe82bec5d9ebe9232,9a4e532d58a062aca5b30a7d6eedfaac4eae4a7b72c448049ae70156e4724f18,label_only,gpt-5.2-2025-12-11,openai,F,F,object_006,,0,True,"[{""index"":0,""token"":""F"",""logprob"":-3.814697265625e-06}]",1,1,-3.814697265625e-06,0.9999961853100103,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,85e6fbe724204daa6afb00da5fbdede9d232d23724f8ac71ee348142fe57f4c1,2998a4dd9bb259a3105ffe0cda67f3a44c2d31b4a004e6b3a84555b62b173409,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_01_cream_cheese_state_02_label_only.json,0979a55eb41d36c6670c30c239fada955a9483fbd29c36aa68d5d6acd213920f,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_01_cream_cheese_state_02,additional_states,calibration,cream cheese,object_006,2,aec05c47c436555f4fb2803c45ef2dda261b6a79b3563f4fe82bec5d9ebe9232,9a4e532d58a062aca5b30a7d6eedfaac4eae4a7b72c448049ae70156e4724f18,label_then_evidence,gpt-5.2-2025-12-11,openai,"F
Small rectangular blue-and-white box consistent with cream cheese packaging.",F,object_006,Small rectangular blue-and-white box consistent with cream cheese packaging.,9,True,"[{""index"":0,""token"":""F"",""logprob"":6.103515625e-05}]",1,14,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,85e6fbe724204daa6afb00da5fbdede9d232d23724f8ac71ee348142fe57f4c1,cae4daff762de295f68910fef9e033d3c9cf3276d7f04cb22e21093a7652ab99,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_01_cream_cheese_state_02_label_then_evidence.json,b53087c2d4e799dea160544c0568bcbedfab3d4d4711d9afda96eac104a881d2,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":17,""prompt_tokens"":2638,""total_tokens"":2655,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_02_salad_dressing_state_01,additional_states,calibration,salad dressing,object_003,1,30e8faf1c16ce075782204de9a6e2e6724e7be055b09e98f1b24e67d4a31f87c,04f9708e5859bd073e54da65d81c2d0d99fa39cd656aa0ac32510cba4b8f41ec,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":6.103515625e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,63d6839634b7567640743a3cf5e649e39f5fd7868e669a0d79dd21291c1bf733,01220ec39dec105c580dae2b1767ffce941a974de18807e9fff411e602cd3209,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_02_salad_dressing_state_01_label_only.json,a63eaa298e9c7bd181b52be47a72ff75766167ea5075b22a8c0be62187d39f01,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2611,""total_tokens"":2615,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_02_salad_dressing_state_01,additional_states,calibration,salad dressing,object_003,1,30e8faf1c16ce075782204de9a6e2e6724e7be055b09e98f1b24e67d4a31f87c,04f9708e5859bd073e54da65d81c2d0d99fa39cd656aa0ac32510cba4b8f41ec,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
The object is a bottle labeled “Ranch Dressing,” matching salad dressing packaging.",C,object_003,"The object is a bottle labeled “Ranch Dressing,” matching salad dressing packaging.",12,True,"[{""index"":0,""token"":""C"",""logprob"":3.0517578125e-05}]",1,18,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,63d6839634b7567640743a3cf5e649e39f5fd7868e669a0d79dd21291c1bf733,d2b04828942070496fd36b3b944a3199efa11d3a69fce7ee3e5572c246bacc02,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_02_salad_dressing_state_01_label_then_evidence.json,1590cf7a8fad80d872523913bb47c2931140e4458f8fa7facfb6162573ddb7cf,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":21,""prompt_tokens"":2639,""total_tokens"":2660,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_02_salad_dressing_state_02,additional_states,calibration,salad dressing,object_003,2,ff9bf96e7815bc4790f8d266f080dfee3209854c7d73b814139c2b496ef0f9b0,02d5b4f9f2dc3e40d197a56860bcef32d5b7ed78e569e37456e4e69436935b9f,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":2.288818359375e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,6d8f99d3e0fe586dbf3397169bc86f97726912692a7690762c62a13c119cd572,281cdad10feb5a261cfeeb27928ff4f325de0d2618affb736ca1b96bf2acb747,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_02_salad_dressing_state_02_label_only.json,067d9f29dc485c050f41a52650d899b511b8b2b538358f75a04109f81410f471,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_02_salad_dressing_state_02,additional_states,calibration,salad dressing,object_003,2,ff9bf96e7815bc4790f8d266f080dfee3209854c7d73b814139c2b496ef0f9b0,02d5b4f9f2dc3e40d197a56860bcef32d5b7ed78e569e37456e4e69436935b9f,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
Dark bottle with green cap labeled “Ranch Dressing,” matching salad dressing.",C,object_003,"Dark bottle with green cap labeled “Ranch Dressing,” matching salad dressing.",11,True,"[{""index"":0,""token"":""C"",""logprob"":-6.103515625e-05}]",1,17,-6.103515625e-05,0.9999389667063573,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,6d8f99d3e0fe586dbf3397169bc86f97726912692a7690762c62a13c119cd572,7af54af0ed5f100cbaa2699b26616ef3534c6191ea32f9beef88d0ac1551e396,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_02_salad_dressing_state_02_label_then_evidence.json,167d2a2d6d0eae8e3dd77ecb93ccd556e8ee8621bfae92da73095ae2bbc268d4,raw_label_likelihood,,,stop,"{""completion_tokens"":20,""prompt_tokens"":2638,""total_tokens"":2658,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_03_bbq_sauce_state_01,additional_states,calibration,bbq sauce,object_005,1,4b89920fef941809c46068dd6f90fe1f0770c9d04141453d8bfc562faca4f738,a5c0d36ba7914ea882e6ad0b493be3eb1236cbd34bf5975f28121cba5d8dc4a9,label_only,gpt-5.2-2025-12-11,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":-4.1961669921875e-05}]",1,1,-4.1961669921875e-05,0.9999580392104567,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,a79297225a23526c49970b9dd8011ff4c3a22e7b05f7d8e3101a40c42cb8a243,187b441580e48851ee12bc57fd3f07597bb8f9cc13562749e4d03346a1ffa312,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_03_bbq_sauce_state_01_label_only.json,d0f8825c19a7c0e205b622df52ee6e18cd17f0b1c3142349547e7650513cd1bb,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2611,""total_tokens"":2615,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_03_bbq_sauce_state_01,additional_states,calibration,bbq sauce,object_005,1,4b89920fef941809c46068dd6f90fe1f0770c9d04141453d8bfc562faca4f738,a5c0d36ba7914ea882e6ad0b493be3eb1236cbd34bf5975f28121cba5d8dc4a9,label_then_evidence,gpt-5.2-2025-12-11,openai,"E
Brown bottle labeled BBQ sauce with orange cap.",E,object_005,Brown bottle labeled BBQ sauce with orange cap.,8,True,"[{""index"":0,""token"":""E"",""logprob"":6.103515625e-05}]",1,11,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,a79297225a23526c49970b9dd8011ff4c3a22e7b05f7d8e3101a40c42cb8a243,6391bf73b01f4597307014bff5fe612c16f40b583ffe4b1e68a5c62aa56d48f8,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_03_bbq_sauce_state_01_label_then_evidence.json,cdce95fb45af19a5fe6ca9d7ff6707d290dea30108b7f8a713ad5be008e075f2,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":14,""prompt_tokens"":2639,""total_tokens"":2653,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_03_bbq_sauce_state_02,additional_states,calibration,bbq sauce,object_005,2,cdd7b5d6a4bb69b48bdc6e92d0092a9f9dc47ad2d873faabb78405bfec0e1006,9b4e6fa4b56b1c6a4686920ce25cec2007e3f4e1af18de413b70e3e62ab1064b,label_only,gpt-5.2-2025-12-11,openai,E,E,object_005,,0,True,"[{""index"":0,""token"":""E"",""logprob"":2.6702880859375e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2bafd51bec4a17694d836b7ee2edf397fdc78fe8666efca7c72b20584252ecfe,9b0d850c9a2e2a4460b8cf4d504c125c15d153ff49462fd53b0205914497fe71,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_03_bbq_sauce_state_02_label_only.json,b10e7f287b2668f1ed21dd4e9adbf4126c85b7b369b6b2b11f3696509b6b5a36,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2611,""total_tokens"":2615,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_03_bbq_sauce_state_02,additional_states,calibration,bbq sauce,object_005,2,cdd7b5d6a4bb69b48bdc6e92d0092a9f9dc47ad2d873faabb78405bfec0e1006,9b4e6fa4b56b1c6a4686920ce25cec2007e3f4e1af18de413b70e3e62ab1064b,label_then_evidence,gpt-5.2-2025-12-11,openai,"E
Brown bottle with orange cap and label reading BBQ sauce.",E,object_005,Brown bottle with orange cap and label reading BBQ sauce.,10,True,"[{""index"":0,""token"":""E"",""logprob"":-3.4332275390625e-05}]",1,13,-3.4332275390625e-05,0.9999656683139552,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2bafd51bec4a17694d836b7ee2edf397fdc78fe8666efca7c72b20584252ecfe,5f9e10efd3481320089cabdcf2e2fe82b448fdacc4a60f130e1addd6d3595bab,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_03_bbq_sauce_state_02_label_then_evidence.json,9eae6095fdb51537d17ab5cef0b55d3cc28ce7b9593a902a5e13699c1bf54699,raw_label_likelihood,,,stop,"{""completion_tokens"":16,""prompt_tokens"":2639,""total_tokens"":2655,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_04_ketchup_state_01,additional_states,calibration,ketchup,object_002,1,ad2eac129aebd3d05040d9b0fc753c751de8d6d96346d7e76025f3dd5a6f9cfd,01b37487747366e0b003cec53871b01fd9df7c2b3bf1f60be87f380fdc840033,label_only,gpt-5.2-2025-12-11,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":4.9591064453125e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,448aefba97f7064b738ee550845c29c689d8c61c297c685eb828a4ab0fac477f,0b2501086b446c59879ddf7026ea93015fd28416f80e9d049fc07bb4a1276dc0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_04_ketchup_state_01_label_only.json,e77eec29a48f870f2a08827bd6e4cc0254099576cc0ede0b0cc00f698a5ce405,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2610,""total_tokens"":2614,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_04_ketchup_state_01,additional_states,calibration,ketchup,object_002,1,ad2eac129aebd3d05040d9b0fc753c751de8d6d96346d7e76025f3dd5a6f9cfd,01b37487747366e0b003cec53871b01fd9df7c2b3bf1f60be87f380fdc840033,label_then_evidence,gpt-5.2-2025-12-11,openai,"B
Bottle label clearly reads Tomato Ketchup and matches typical ketchup bottle shape.",B,object_002,Bottle label clearly reads Tomato Ketchup and matches typical ketchup bottle shape.,12,True,"[{""index"":0,""token"":""B"",""logprob"":0.0}]",1,16,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,448aefba97f7064b738ee550845c29c689d8c61c297c685eb828a4ab0fac477f,29206761b8138ffc5a13643fd9becebf0ffd95ebfa135518e6a435512e900865,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_04_ketchup_state_01_label_then_evidence.json,2b13203088ea58e5b921eaf8ed350869918765a303029cd557f4a069ab1c0b90,raw_label_likelihood,,,stop,"{""completion_tokens"":19,""prompt_tokens"":2638,""total_tokens"":2657,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_04_ketchup_state_02,additional_states,calibration,ketchup,object_003,2,d5a538ad58cbb56342d2c24085823103b601d130694bfe2afe551e5f8d10da82,01108b6d1b48d8e794f2a3a441c8fc32124314bd56695dd72768e9ab2eca8aa5,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":1.9073486328125e-05}]",1,1,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,feefa31caf0d8ac0d8299bb416c1536fcaff9cb42d406cd5c7394652d71d98fa,8f956f837a36cb07fb9f6a1b31d3e6238f485a845c729ef7f751fb57a8acdb60,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_04_ketchup_state_02_label_only.json,a5e2d4c85a5b61dfef705de0833eb8e1e7042b770ea24667171ff0fcaee7c855,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":4,""prompt_tokens"":2609,""total_tokens"":2613,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_04_ketchup_state_02,additional_states,calibration,ketchup,object_003,2,d5a538ad58cbb56342d2c24085823103b601d130694bfe2afe551e5f8d10da82,01108b6d1b48d8e794f2a3a441c8fc32124314bd56695dd72768e9ab2eca8aa5,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
Orange bottle labeled Tomato Ketchup with a gray cap.",C,object_003,Orange bottle labeled Tomato Ketchup with a gray cap.,9,True,"[{""index"":0,""token"":""C"",""logprob"":1.9073486328125e-05}]",1,13,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,feefa31caf0d8ac0d8299bb416c1536fcaff9cb42d406cd5c7394652d71d98fa,e44f05322886ddf8156c3121a0a61b0f585cd756357ab51d1c82cf180be862f9,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_04_ketchup_state_02_label_then_evidence.json,500ff8310b570c8f59e62445aff7d7536b86072bfbf27b28329ecaf9e5c0a5d6,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":16,""prompt_tokens"":2637,""total_tokens"":2653,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_05_tomato_sauce_state_01,additional_states,calibration,tomato sauce,object_003,1,0dd8d6f7f6a44c07cf9eed0bf859c56467f3a0afceae27a5f56edf331395ab32,9131f15cacf9cf7a9e92d62d51a90329e43ee282c6119083e4e21f260758fc3f,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2826df1e78cf92a8925ab82e8f2462214e89d315e7e575669f34fbf99cc7d3ee,79186b298fd1a55c3318abc7b63ab5bc988e29cf6d8534e4d3fb1271b8c703a0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_05_tomato_sauce_state_01_label_only.json,d990dde10b3ef7f94aafc0f5d894ba2f7564316e24d8adc35e0af6dffea0347f,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2607,""total_tokens"":2611,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_05_tomato_sauce_state_01,additional_states,calibration,tomato sauce,object_003,1,0dd8d6f7f6a44c07cf9eed0bf859c56467f3a0afceae27a5f56edf331395ab32,9131f15cacf9cf7a9e92d62d51a90329e43ee282c6119083e4e21f260758fc3f,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
The only metal can with a red label, matching a canned tomato sauce container.",C,object_003,"The only metal can with a red label, matching a canned tomato sauce container.",14,True,"[{""index"":0,""token"":""C"",""logprob"":7.62939453125e-06}]",1,18,,,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2826df1e78cf92a8925ab82e8f2462214e89d315e7e575669f34fbf99cc7d3ee,fe9fc5d174e9391440cb56eca7b374f5839f3120877a9fae0d8e7b327b6bd620,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_05_tomato_sauce_state_01_label_then_evidence.json,41e552ade543b14b5194efe8857365835498c0523283293c3c843e39413d6dae,raw_label_likelihood,decision-token logprobs unavailable,,stop,"{""completion_tokens"":21,""prompt_tokens"":2635,""total_tokens"":2656,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_05_tomato_sauce_state_02,additional_states,calibration,tomato sauce,object_003,2,1958d751cbc619a9892a087419b33e7a23fb477d74c7f84f212c9bc21452a1fb,d5997446bdab6efe7aaf374a9ecd0704499ebd0eae17c4dbea68a6cc3bc99f8d,label_only,gpt-5.2-2025-12-11,openai,C,C,object_003,,0,True,"[{""index"":0,""token"":""C"",""logprob"":-0.000232696533203125}]",1,1,-0.000232696533203125,0.9997673305385353,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,0e5c8f9af9e69c0a8d5ed196b5f664e1340013e67572740330dc697883547ab6,7b9e16a3a3249f5515228133afc3900c9280143d15a9f1ebe4902fab97453abd,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_05_tomato_sauce_state_02_label_only.json,8efaf001435fef4c0bab42e6835dff610696bfc45fc45253de240ecccf063c28,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2609,""total_tokens"":2613,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_05_tomato_sauce_state_02,additional_states,calibration,tomato sauce,object_003,2,1958d751cbc619a9892a087419b33e7a23fb477d74c7f84f212c9bc21452a1fb,d5997446bdab6efe7aaf374a9ecd0704499ebd0eae17c4dbea68a6cc3bc99f8d,label_then_evidence,gpt-5.2-2025-12-11,openai,"C
The only canned food item; tomato sauce is typically in a can with a red/orange label.",C,object_003,The only canned food item; tomato sauce is typically in a can with a red/orange label.,16,True,"[{""index"":0,""token"":""C"",""logprob"":-0.007259368896484375}]",1,22,-0.007259368896484375,0.9927669166778835,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,0e5c8f9af9e69c0a8d5ed196b5f664e1340013e67572740330dc697883547ab6,1eb3c2dc342b6fc4417d7aadb62a268cde14cdc325b77a37ebfbf55b911aa234,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_05_tomato_sauce_state_02_label_then_evidence.json,bbbdd64e115fcb951f10096f837b47e4a0e2d727c472cd7745a3a5179d8d98bc,raw_label_likelihood,,,stop,"{""completion_tokens"":25,""prompt_tokens"":2637,""total_tokens"":2662,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_06_butter_state_01,additional_states,calibration,butter,object_007,1,4c96ca2e4e2f56f7a229a5607dc36d22adf3d60b8883eec4939a4084848554bf,27af473da13bea4c1a7b8071512eafb66b0b16408777f28c3ae3508dd5ad8c19,label_only,gpt-5.2-2025-12-11,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":-0.000701904296875}]",1,1,-0.000701904296875,0.9992983419803216,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,abef27ef34eb1ab2b6854c8da4eb47686690233c6e291b64f6fd8609f8c0309b,265fb971e526ce5e3c8e9ac00a93b5e1d3c36aa796a330ec3757135bef632766,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_06_butter_state_01_label_only.json,ccc3e4f39d6f89bcc3c05caf52f1779c59c7f08f6d69da5a7961468413124304,raw_label_likelihood,,,stop,"{""completion_tokens"":4,""prompt_tokens"":2612,""total_tokens"":2616,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
task_06_butter_state_01,additional_states,calibration,butter,object_007,1,4c96ca2e4e2f56f7a229a5607dc36d22adf3d60b8883eec4939a4084848554bf,27af473da13bea4c1a7b8071512eafb66b0b16408777f28c3ae3508dd5ad8c19,label_then_evidence,gpt-5.2-2025-12-11,openai,"G
Small rectangular butter package with printed wrapper, unlike the larger boxed candy in F.",G,object_007,"Small rectangular butter package with printed wrapper, unlike the larger boxed candy in F.",14,True,"[{""index"":0,""token"":""G"",""logprob"":-0.0181121826171875}]",1,18,-0.0181121826171875,0.9820508571431787,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,abef27ef34eb1ab2b6854c8da4eb47686690233c6e291b64f6fd8609f8c0309b,fe806bc992f9f10a3614c4a45b47dd65aa0250dc111ed8db8d7be841143064c3,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/gpt52_explanation_pilot/responses/task_06_butter_state_01_label_then_evidence.json,8344f4443ebd1a32d52f5830be955966ed532aacdfb9c07b5e2c67c9cd7adb28,raw_label_likelihood,,,stop,"{""completion_tokens"":21,""prompt_tokens"":2640,""total_tokens"":2661,""completion_tokens_details"":{""accepted_prediction_tokens"":0,""audio_tokens"":0,""reasoning_tokens"":0,""rejected_prediction_tokens"":0},""prompt_tokens_details"":{""audio_tokens"":0,""cached_tokens"":0}}"
